cs,rɔspɔtʃɛt
cs,ɲiːskɔrɔspɔtʃtɔviː
is,ˈpʰrɪnsɪˌpʰɪsːa
ang,ˈhider
en,ˈhaɪdə
en,ˈhɑɪɾɚ
sh,tʃlâːn
de,ˈyːbɐˌzɪçt
sh,tsǐpela
de,domɛstiˈtsiːʁʊŋ
de,domɛstiˈtsiːʁən
is,ˈtʰɛmja
de,ˈɡʊlaʃ
de,ˈɡuːlaʃ
is,ˈpʰɔtlʏr
is,ˈplaiːðiŋk
is,ˈθɪrtnɪr
hif,leːf
en,ˈɪnsɪpɪt
is,ˈfaiːja
sv,bɪr²ɡɪta
sk,ˈbrita
it,raderˈfɔrdjo
lb,bʀit
it,bersaʎˈʎɛre
sv,marɡa²reːta
fo,ˈspiːnɪ
eo,spontaˈnea
eo,ununuˈnio
sh,tʃêːst
it,uraˈnile
nl,bəˈɦɑndəlt
pms,izuˈle
ro,kosˈtum
en,əˈpɹeɪzɪŋ
is,ˈθɛnja
en,hiːvz
is,ˈhɛhkla
is,ˈskʏrðʏr
sco,ˈwɔdnɪ
sco,ˈwɔdnɪ
sco,ˈwʌdɪnt
en,ænˈsɛstɹəsɪz
en,ænˈsɛstɹɪsɪz
sco,ˈwʌdɪn
en,lɒɡəˈɹɪðmənsi
en,lɔɡəˈɹɪðmənsi
sco,trɪθ
sco,trɪθ
sco,ˈtraʔɪ
fo,ˈkɾɛaːvʊɹ
is,ˈkraːðʏr
de,mɛnstʁuˈiːʁən
is,ˈtreiːmantɪ
is,ˈθanːɪɣ
arc,ʕwiraʔ
arc,ʕwirtaʔ
cs,ˈsvjɛtlo
en,ˈhɛsɪkæst
he,riˈpud
en,ˌpɹaɪˈmɪpəɹə
en,pɹaɪˈmɪpəɹə
en,ɡɔɹd
en,ɡɔːd
ro,ˈfalus
sh,fâlus
nl,eːns
pdc,eːns
nl,bəˈtaːlt
nl,ʋɪnst
lb,kompəˈtænt
de,ˈanˌʃmiːɡən
de,kɔnˈtrast
eo,aˈtaku
de,ˈmaxoˌmɛːsɪç
enm,ˈmaːdʒis
en,ˈsneɪkɪŋ
en,hoʊld
en,həʊld
en,bænz
en,ˈæksɪŋ
en,ækst
en,ˈbəʊtɪd
en,bɹɪdʒd
en,ˈbɹaʊzɪz
en,bɹaʊzd
en,ˈbɹeɪkɪŋ
en,naɪfs
en,paɪpt
en,ˈbɹaɪbɪŋ
en,ˈsaɪkəld
en,ɡeɪmd
en,pɹuːnd
en,ˈɡɹuːz
en,ˈdaɪsɪŋ
en,daɪst
en,dɹəʊnd
en,dɹoʊnd
en,ˈhaɪpɪŋ
en,haɪpt
en,eɪpt
en,peɪld
en,kɹuːzd
en,hɔɹd
en,hɔːd
en,hoəd
en,ˈbɹiːzɪŋ
en,bɹiːzd
en,ˈɡɹʌbɪŋ
en,ɡɹʌbd
en,ˈdʒɛlɪŋ
en,dʒɛld
en,swɪɡd
af,snək
nl,snɪk
en,ˈtʃɪpɪŋ
en,ˈtəʊnɪŋ
en,ˈtoʊnɪŋ
en,ˈmʌskæt
no,²sɪŋlɪŋ
en,ˈɡɹeɪsɪŋ
de,ɡəˈmaɪnzam
en,ˈkɪtɪŋ
en,ˈkɪtɪd
en,beɪðz
en,ˈbeɪnɪŋ
en,beɪnd
en,ˈæbeɪz
en,ˈfaɪnɪŋ
en,ˈpeɪdʒɪŋ
en,peɪdʒd
en,ˈfeɪzɪŋ
is,ˈstjarvʏr
en,ˈpiːkɪŋ
en,piːkt
en,ˈkɹeɪnɪŋ
en,ˈkaɪtɪŋ
en,ˈkaɪtɪd
en,ˈleɪsɪŋ
en,ˈiːzɪz
en,ˈiːzɪŋ
enm,ˈtɔlinɡ
enm,ˈhiris
enm,ˈhirz
en,əˈɹeɪndʒɪz
cy,ˈlasɛd
en,bəʊdz
en,boʊdz
nl,boːˈdɛs
en,ˈbəʊdɪd
vo,boˈded
en,ˈɡeɪtɪŋ
en,ˈɡeɪtɪd
en,hʌks
en,lɪˈɡjuːmz
en,ˈdɹʌdʒɪŋ
en,dɹʌdʒd
en,əˈpɹeɪzɪz
en,ˈkɹeɪzɪz
en,ˈkɹeɪzɪŋ
en,ˈdeɪzɪŋ
en,ɡɹeɪzd
en,ˈhɛdʒɪŋ
en,hɛdʒd
en,ˈpɹaɪzɪŋ
en,pɹaɪzd
is,ˈsaːfiːrˌplauːr
en,ˈsəˈfaɪsəz
en,ˈsʌfɪsiːz
sh,sirǒta
en,ˈdʒaɪvɪŋ
en,dʒaɪvd
is,ˈfjouːlʏˌplauːr
en,haɪkt
sh,sirǒta
is,ˈmɛltiŋk
en,ˈdɪkʃənˌɛɹɪk
en,tiːzd
en,ˈtɪtlɪŋ
de,ˈmuːtˌmaːslɪç
en,ɡɹʌdʒd
de,bəˈtʁuːk
de,bəˈtʁʊx
nl,ˈvoːrtaːn
de,bəˈtʀyːɡɐ
en,ˈskəʊpɪŋ
en,ˈskoʊpiːŋ
en,luːbz
de,bəˈtryːɡən
de,ˈʃvɪndlɐ
sh,kûtɕa
sh,sěrʋiːs
en,tɪfs
en,tɪft
is,ˈpouːnʏs
en,ˈɹɪdʒd
is,ˈplaiːvaiŋkʏr
en,ˈwɛɹɪŋ
en,ˈwɛəɹɪŋ
en,ˈbəʊdɪŋz
en,ˈboʊdɪŋz
en,kənˈtɹəʊləz
en,kənˈtɹoʊlɚz
en,ˈpaʊnsɪz
en,ˈpaʊnsɪŋ
en,paʊnst
en,əˈskɹaɪbz
en,əˈskɹaɪbɪŋ
sh,pôred
is,ˈsɪhpʏˌpant
en,ˈdʌɪəɹʌɪzd
frp,ˈruzɛ
en,bɹɪts
nl,bəˈzɔrxt
lb,fɐˈzætsən
de,bəˈfœrdərn
de,bəˈfœrdərʊŋ
de,ˈvampə
en,ˈkwɒntʌɪzd
en,ˈstɹæŋɡəlz
is,ouːs
ga,oːsˠ
ga,ɔːsˠ
en,kənˈfaɪdz
en,tɪndʒɪŋ
en,tɪŋɪŋ
en,lʌvz
en,ˈnɛstlɪŋ
en,ˈnɛsəlɪŋ
en,ˈɹɪnsɪŋ
en,snɪpt
en,ˈpɹɒsəlaɪtɪŋ
mt,ɔrs
de,kɔntsɛnˈtʀiːʀən
kac,məniŋ
en,ˈdɹaʊzɪz
en,dɹaʊzd
de,ˈyːbən
de,ˈyːbʊŋ
en,ˈlʊkbʊk
da,entrəsant
en,dɪˈmɪlɪtəɹaɪzd
en,ˈɒnəɹəbli
en,ˈɑnəɹəbli
lt,ˈdʲæːnʲɪs
en,tɹeɪz
en,kɹiːkt
en,waɪz
sco,ˈanʃənt
sco,ˈaktiːvɪtɪ
ga,kaɾˠtʲ
en,səʊd
en,ˈfɹɛtɪŋ
en,ˈɹiːpɪŋ
en,ɡʌʃt
en,ˈɡʌʃɪz
en,ˈklɛvɚɪst
en,sɪˈdɪəɹənt
en,ˈkɹabɪt
nl,døːk
sco,djuk
en,ˈmɪlstɹiːm
sco,dwɑːm
en,ˈmɪldam
sga,fʲext
sco,ˈbəik
sco,ˈbaɪk
sco,blød
de,bɛˈtiːna
sco,hix
af,ɦəŋs
sco,əˈbøn
sco,əˈbɪn
sco,əˈbyn
sco,əˈbɪn
sco,əˈbin
sco,əˈbøn
de,ˈʔɛli
is,ˈɛlːɪ
is,ˈɛtlɪ
is,ˈɛtlɪ
ms,loŋkaŋ
en,tʃəʊp
pt,ˈʃopi
el,ˈɛkpliksi
en,ˈɹeɪdʒɚ
el,ˈɛkɾiksi
de,ˈʔɛli
el,ˈɛɾɣo
el,ˈɛtos
el,ˈɛsθima
el,ˈɛsθisi
el,ˈɛtisi
de,ˈʔɛlza
el,aˈɣɾoktima
el,aiˈðia
el,ɛˈtia
el,alaˈʝi
el,aliˈsiða
el,amiˈvi
el,amfivoˈlia
el,anaˈkalipsi
el,analoˈʝia
el,anapnoˈi
el,anafoˈɾa
el,anelciˈstiɾas
el,anisiˈçia
el,anˈdiɣɾafo
el,anˈdiðɾasi
de,kɔmˈpɔst
de,eːnɛʁˈɡiː
de,bəˈzɪtsən
de,eːˈnɛʁɡɪʃ
chr,ɰatsi
de,ˈtoːtˌʃlaːk
de,ˈtoːtˌʃlax
de,ˈbaŋkˌʔyːbɐfal
en,ɪnˈstɪl
is,ˈxʷɪrvɪlˌvɪntʏr
en,kəˈmɒɹə
en,kəˈmɔɹə
is,ˈhœːvʏntʏr
no,²ʃiːnɑ
sv,ˈɧiːˌna
ga,ˈdʲɛʃ
sco,ˈwʌnɪ
sco,ðe
sco,ˈstapit
sco,ʍez
is,tʰœfː
de,ˈmyːzaːm
arc,ʃætiqaʔ
arc,ʃætiqtaʔ
en,bɹeɪvd
pt,ekonoˈmistɐ
pt,ikunuˈmiʃtɐ
cy,ˈkɛrðɛd
cy,ɬaːð
en,maləˈdɹɔɪtnəs
en,məˈlɛfɪsəns
cy,ˈhʊntu
en,malˈtɹiːtmənt
en,ˈmænɪʃ
nl,fyt
it,portaˈɛrei
nl,zʋaːn
nl,ˌpeːliˈkaːn
scn,ˈrussu
de,ˈʃʊsˌzɪçɐ
en,ˈæfɡɒd
de,ˈzoːʋizoː
de,ˈzoːvizo
arc,mamllɑʔ
lij,aˈmerika
arc,meʔmrɑʔ
nl,lɛxt
de,leːkt
de,leːçt
arc,maħzitɑʔ
arc,tapuħɑʔ
arc,ʔarzɑʔ
arc,ʔabqɑʔ
arc,bɑqɑʔ
arc,bqɑʔ
he,ʃaˈlaf
arc,ħlimaʔ
arc,ħlimtaʔ
de,ˈzɪçɐn
nl,klɪŋkt
is,ˈlɛnta
sh,respǐraːtor
arc,jæqiraʔ
arc,jæqirtaʔ
arc,qlilaʔ
arc,qliltaʔ
de,dɪktaˈtoːʀɪʃ
en,ˈlæpsəs
de,ʃitsofreːn
de,juɡoˈslaːviən
sv,vɑːrsɔˈɡuːd
tr,hɑdʒɯɫɯk
de,katastʁoˈfaːl
sco,ne
el,ɣalaktoˈbuɾɛko
fo,ˈfɛʂla
fo,kʰlɪʰpː
de,ˈpfɪfɐlɪŋ
de,ˈfɪfɐlɪŋ
fo,ˈmɔaːsɪ
de,ˈkʀɛntsə
de,ˈbʁauhaus
fo,ˈtʰʊiːjɹʊɹ
fo,ˈɔuːwɪn
en,ɹɛsts
en,mæst
fo,kvakː
lij,mɛː
de,skeˈlɛt
de,sklɛt
hrx,ʃkeˈlet
lb,skeˈlæt
pt,ʁiˈkatu
pt,ʁɨˈkatu
en,ˈmeɪtɹənli
is,vɔfː
da,mø
de,kɔmˈpjuːtɐˌʃpiːl
de,ˈzeːvɔlf
en,ˈɛskə
it,ˈeska
arc,jabʃtɑʔ
arc,jæbiʃaʔ
arc,jæbiʃtaʔ
arc,qæribaʔ
arc,qæribtaʔ
en,ˈsliːviːn
en,ˈfɪndɹɪni
de,ˈɡʁʊntˌlaːɡə
hrx,roˈmantik
de,ˈnaːxʁɪçtən
de,tsuˈzamənˌflʊs
de,pʁotoˈkɔl
en,ɔːrˈtʃɑːtə
de,ˈeːəlɪç
de,zaʁˈdɛlə
de,zaˈdɛlə
arc,məʃɑħ
arc,rtitɑʔ
arc,ʔulsˤɑnɑʔ
arc,ʕdamɑʔ
arc,blajaʔ
arc,blajtaʔ
arc,kɪljaʔ
arc,klitaʔ
is,fuxs
is,ˈpɛhcarˌlatlɪ
tr,mɛktɛp
en,ˈbɹaɪəni
afb,ˈfʊrsˤə
acw,fursˤa
ang,jeˈteːon
el,aθɛiˈstis
ang,ˈjejnkwide
sh,xřːtʃak
el,aˈpandisi
ang,ˈɡlædmɑn
fo,haun
ang,jeˈæxtle
el,psiˈfizɔ
fo,ˈvøːʰka
en,ˈwiːldi
en,ˈwildi
en,ˈdɹuːplɪt
en,ˈdɹuplɪt
el,pasxaˈlitsa
el,aipˈnia
arc,kapnɑʔ
el,ˈfiði
en,ˈʃɔːti
en,ˈʃɔɹti
el,kɔˈtɔpulɔ
eo,malˈsani
sga,ˈbalva
arc,ħɑltɑ
arc,ʕamtɑʔ
ang,ˈhæɑθoriŋk
ang,ˈwyrθe
ang,ˈknihtˌwesende
en,ˈpʌlsɪŋ
ang,ˈsæːliːθend
de,ˈkriːɡən
de,ˈkriəɡən
en,ˌmɛkəˈnɪstɪk
en,ˈmɛdɪkəmənt
de,bəˈʃtatɐ
de,ˈɡyːtɐsloː
bg,əftoˈmat
de,ˈanˌbeːtən
is,ɪsmɪ
el,ˈlacena
el,lakoˈnia
de,iʁoˈniː
de,bʀutaliˈtɛːt
de,ksenofoˈbiː
de,baʁˈbaːʀɪʃ
en,ɹəʊn
en,ɹoʊn
is,ˈliːkʰamsˌraixt
is,ˈiːθrouhtaˌhuːs
fo,ˈpaʰkːʊs
is,ˈpahkʏs
de,ˈlɪli
de,ˈʔɪlzə
pms,triˈby
sh,ǎtleːt
gl,apaɾˈkaɾ
es,iɱfekˈθjon
es,iɱfekˈsjon
cs,ˈprocɪ
en,ˈɡandi
de,ˈvɔʁtˌʃpiːl
he,ha
he,he
he,ha
eo,paraˈɡrafo
sco,pʌj
sco,kaːd
cy,ˈkɔvjɔ
cy,aŋˈhɔvjɔ
ga,ɛç
sga,exʲ
cy,əχ
nl,ɣəˈlɛxt
nl,stɔnt
nl,stirf
nap,i
cy,iː
sh,atrǐbuːt
cy,ˈaɬɔr
it,ˈanko
en,diːhəˌbɪlɪˈteɪʃən
sq,atˈjɛ
nl,ˈɑtjə
it,allorˈke
it,ˈsovra
fo,ˈʊŋkaɹɪ
is,ˈvaːsɪ
tr,vaːˈsiː
el,epoˈmenos
cy,ɡɔɡ
ro,ɨl
en,mɪˈtæstəsiːz
en,mɛtəˈstætɪk
en,pɹəʊˈnɔɪə
en,pɹoʊˈnɔɪə
el,θɛɾmɔkɾaˈsia
is,ˈsvɛrja
de,ˈapˌʃafʊŋ
ro,zəw
de,alçeˈmiː
de,alçiˈmiː
sv,ˈjuːɖˌɡɵbɛ
en,bælˈθeɪzə
en,ˈbælθəˌzɔɹ
sh,bǎːza
bg,aˈtakə
fo,svøːɹ
is,ˈhʏːjɪ
cs,ˈʃɪfra
sh,ˈʃîfra
fo,ˈhʊksan
de,ˈʔapkyːlʊŋ
de,kvarˈtaːl
de,kvəˈtaːl
de,ˌpɔʁnoɡraˈfiː
is,frounsk
en,ˈfɹeɪtɪd
non,ˈθeːr
is,ˈɔhkʏr
is,ˈɔhkɐr
is,ˈɪhkʏr
is,ˈɪhkɐr
gl,θeɾˈkaɾ
sq,fyt
en,ˈjɛlpɪŋ
de,ˈkɔmpas
de,ˈhɔfnʊŋ
en,ˈpəʊzɪŋ
en,ˈpoʊzɪŋ
de,ˈaləsˌfʀɛsɐ
de,ˈhɛːkçən
de,ˈheːkçən
de,ˈʔaphaːkən
de,ˈflɔkɪç
de,ˈflɔkɪk
de,ˈvakəlɪç
de,ˈvakəlɪk
no,²hɛnːɑr
is,θɛsː
de,ˈkvalmən
is,ˈmɛːðal
is,skault
de,ˈvɪnthʊnt
en,ˈmɪdməʊst
en,ˈmɪdmoʊst
cs,naːm
is,nauːm
is,naunt
is,ˈsaulmaˌpouːk
is,ˈkriska
el,ˈvulisi
el,ðiaˈθici
el,eˈkleɣo
el,ɛpilɔˈʝi
is,ˈcɛkna
fo,ˈɪŋkɾɪ
is,ˈlaːtʰiːnʏˌskouːlɪ
is,skœmː
is,ˈraiːða
is,ˈruːmʏr
is,ˈstaːða
is,ˈfoustʏr
is,pouːl
dsb,bɨl
is,ˈnɛpna
is,ˈsauhtʏr
is,ˈkʰvɛðˌskaːpʏr
is,ˈsɛmja
de,aʁçɛoloˈɡiː
de,ˈbeːnəˌdɪkt
de,ˈbeːneˌdɪkt
fo,ˈfɪnːʊr
is,ˈfɪnːʏr
de,ɛntˈfɛʁnʊŋ
fo,ˈtʃɪldɪ
is,ˈcɪltɪ
en,ˈɹɪmpi
fo,ˈtʰalsˌmɛaːvʊɹ
en,kaɪˈɛn
nn,mɛiniŋ
pms,traspaˈri
fo,ˈiːvɪɹˌhɔuːpʊɹ
fo,ˈʊntɪɹˌhɔuːpʊɹ
en,ˈnɒvɪs
de,ˌzʏmboːlɪˈziːʀən
it,fiʎˈʎwɔːlo
it,fiʎˈʎɔːlo
it,fiʎˈʎɔla
arc,qahwɑʔ
en,ˈbækˌɹiːd
en,ˈbækˌɹɛd
de,populaʁiˈtɛːt
nl,ɣəˈʋɛst
nl,təˈrʏxaːn
fr,dɔfin
de,juˈveːl
da,kolosaːl
de,ˌkolɔˈsaːl
de,ˌfyzioloˈɡiː
de,ˈmɪtɡəˌfyːl
de,ˈbiːnəvɪts
de,foˈpaː
de,foˈpaːs
el,laˈmia
el,ˈlarisa
pt,sjẽˈtifiku
is,eint
en,ˈhoːvən
en,ˈhuːvən
en,ˈkɒbi
el,liˈto
de,ˈfʊʁçtˌloːs
en,ˈɔɪlɚ
en,ˈɔɪlə
de,ˈʊnˌdɪŋ
el,stɾaˈtos
fo,ˈmɔkːa
fo,ˈfɪsta
nb,ˈsansə
de,bəˈdɪŋʊŋ
de,mikʀoˈfoːn
hrx,mikroˈfoːn
de,maʁʃ
de,maːʃ
de,dɪsˈpuːt
en,ˈməʊpi
de,proˈɡram
lb,pʀoˈɡʀɑm
en,ˈmɒpiː
de,ˈʔanvɛndʊŋ
de,fɔʁmaˈtiːʁʊŋ
sco,ˈjɛlɪ
sco,rid
sco,blɛk
sv,blɛk
enm,ˈdɛrk
pt,ɐˈkwaɾju
el,ekˈtelesi
arc,sˤɛbʕɑʔ
arc,sˤbɑʕɑʔ
arc,sˤabɑʕɑʔ
arc,kapːaː
de,ʃaˈkaːl
ro,təj
lb,akupuŋkˈtuːʀ
de,dɪfəʁɛnˈtsiːʁʊŋ
de,dɪfəʁɛnˈtsiːʁən
pt,iʃˈpadɐʃ
en,ˌʌnæsəˈteɪnd
en,ˌʌnæsɚˈteɪnd
is,ˈkʰriːna
nl,aːr
arc,mɛztɑʔ
is,pjœrk
is,ˈjarðarˌfœːr
arc,jamminɑʔ
is,krœːv
arc,murɑʔ
arc,lbuntɑʔ
is,ˈflaːɣa
is,ˈtaiːkɪsˌfatl
sk,ˈjaxta
is,ˈhaklaˌpɪsːa
is,ˈfrɪːmɪ
is,ˈklaiːrʏˌvaiŋkʏr
is,ˈklaiːra
is,ˈθɔːta
is,ˈpʰlauːnɛːta
is,ˈpʰuːma
is,ˈkrauːkʰrauːka
is,ˈpoulka
de,ˈɪnˌʃʁɪft
de,bəˈʃʁɪftʊŋ
de,etiˈkɛt
ro,aproˈpo
de,vɪlst
nl,rɪsˈkɑnt
arc,kɑkɑʔ
dsb,ˈpʲiwɔ
en,slæʃt
en,ˈbeɪsɪnz
en,ʌnˈwɪəɹid
en,ˈhuzˌɛvəɹ
de,aɡʁɛˈsiːf
lb,ˌaɡʀæˈsiːf
sv,ˈaɡrɛsiːv
de,aɡʁɛsiviˈtɛːt
lb,ˈʀoːzən
en,fɪlɪˈpiːnə
en,ˌmɪsəˈlaɪəns
en,mɪsˈduː
tr,ˈkuɾbaː
tr,ˈkapɫʊmbaː
tr,dʒadɯ
en,ˈɹəʊlz
en,fəˈɹɑːɹi
cs,ʃɛk
de,leɡaliˈtɛːt
de,ˌɪleɡaliˈtɛːt
en,ˈmɪsʃeɪp
en,ˌdʌbəlˈdiːlɪŋ
de,debaˈtiːʁən
de,dɪskuˈtiːʀən
pt,ˈʃjaɾ
ro,kjar
is,ˈstɛmːa
pt,tɨʃˈtikuɫu
es,tesˈtikulo
cs,ˈpadɛsaːt
cs,ˈʃɛdɛsaːt
cs,ˈdɛvadɛsaːt
is,ˈsiːmaˌsampant
is,ˈheiːmaˌsiːmɪ
is,ˈtʰreista
de,ˈʊnˌfal
hrx,ˈunfal
ro,sekˈsos
de,bəˈveːklɪç
de,ˈapˌɡʁʊnt
en,ˈfəʊmən
de,ˈʔapɡʀʏndɪç
de,ˈʔapɡʀʏndɪk
de,ˈapɡʁʊntˌtiːf
en,liːnz
sh,pǒlen
sh,pělud
sh,pělud
is,ˈtʰrouːjʏˌhɛstʏr
is,ˈçatlʏr
is,ˈhoulmʏr
de,ˈhanə
is,ˈkʰrɔhpʏr
fo,ˈtʃʰɔuːwˌvɛɹjɪ
fo,ˈʊiːɹɪ
eo,purɡatoˈrio
it,preˈlato
de,biːst
en,bæˈtu
tr,taːtil
en,ɡæɹɪˈbældi
tk,tyɾkmønyθθɑːn
cy,ˈɡɛrɪ
cy,ˈɡeːrɪ
ro,sklavʲ
de,paʁametʁiˈziːʁen
lb,ˈkætən
sga,ˈkormak
acw,walːa
acw,wala
de,ˈsklaːvə
de,fɛʁˈsklaːvən
de,fɛʁˈsklaːvʊŋ
bg,ˈbranə
sh,brǎːna
sh,brǎːna
de,ˈneːbəlʊŋ
id,siŋapura
ms,siŋəpurə
ms,siŋapura
nl,ˈvɛrˌɣaːnt
nl,vərˈɣaːnt
sq,ɡɔːt
gl,ˈlontɾɐ
pt,ˈlõtɾɐ
en,ɡæmə
cs,sɲɛʒɲɪtsɛ
en,bɹiːɡ
gl,suˈoɾ
is,ˈfrɪːðarˌpɔːjɪ
scn,kaˈluɾa
dsb,ˈkanka
pt,kuˈlaɾ
is,ˈfɪnːast
nn,²fɪnːɑst
is,ˈstʏnta
is,ˈtʰiːðʏr
sco,stɛrt
de,ˈʃlɛːɡɐ
de,ˈʃleːɡɐ
pt,ˈkliniku
is,ˈkʰlaːcɪ
is,ˈiːsˌmɔːlɪ
cs,sʊpɛrtsela
is,ˈlɛːtʏrˌpɔrð
sh,sâksofoːn
en,ˌɛpənˈθɛtɪk
sh,bôtsa
da,olɑw
no,ˈuːlɑʋ
sv,²uːlɔf
sv,²uːlɔv
de,ˈʔoːlə
sv,²ʊlɛ
it,kaˈzɛrma
nl,ˈfreːdərɪk
sk,ˈfrɛdɛrik
sv,frɛd²riːka
fo,ˈkʊiːjɪŋkʊɹ
sv,ˈmiːkaːˌel
de,maɪk
cs,ˈsliːbɪt
cs,ˈotpovjɛɟɛt
en,ˈʃɝpə
en,ɡaˈbɛl
pt,tuˈʁẽtɨ
sv,trɪlˈjuːn
en,ˈdɛkəpɒd
cy,bʊrð
is,ˈeiːtʏrˌlɪːv
en,ɹɪŋd
de,ˈdɪskʊsvʊrf
en,ɹʌd
da,maːratɔn
sh,mâratoːn
is,ˈhɪntarˌtrjɛː
is,ˈcʰeiːsaːraˌvɪːðʏr
nl,ˌpoːpyˈlɪst
sh,popǔlist
is,ˈparːˌtrjɛː
is,ˈpeiːcɪˌtrjɛː
is,ˈmaːtarˌpɔrð
en,twɛɹp
en,twɜːp
bg,ˈpalkə
sh,stǒpa
sq,bɛˈcaɾ
en,ˈwaɪzæs
de,bəˈrɛçnən
de,kɔnzuˈmɛnt
de,ˈdɛŋkˌʃʁɪft
sh,kǒleno
en,ɹeɪvz
fo,ˈskɔuːtɪ
fo,ˈveːtɹaɹˌplɔuːma
fo,ˈsnjɔuːˌsœlja
cs,ˈɦotovost
en,niːm
nl,neːm
cs,ˈbaŋkovka
da,kompɔst
no,kumˈpɔst
is,ˈθvɔhtʏr
cs,ˈlaːɦɛv
fo,ˈpɾɔsma
fo,ˈstaiːnˌpʊiːtʊɹ
fo,ˈfɪskarɪ
is,ˈhiːsɪtl
fo,ˈstʊiːjɹɪˌmɛaːvʊɹ
tr,isˈpɑnjɑ
sh,prǒjekt
tr,kuɫɫanɯdʒɯ
az,yˈzym
tr,yˈzym
is,ˈhiːjuŋkʏr
tr,izɫandadʒa
is,ˈhɔrva
tr,hydʒˈrɛ
tr,findʒɛ
tr,aɾaptʃa
de,ˈtsɔkən
de,ˈkanə
fo,ˈɛaːʰkaɻɳ
is,ˈaːkʰartn
lb,aʀoˈɡans
is,ˈhɛfta
sh,xěfta
is,ˈhɛftɪ
tr,cimˈjaː
tr,ʒapondʒa
tr,madʒaɾdʒa
kcx,ˈmuz
tr,muz
de,litʊʁˈɡiː
de,pyˈʀeː
de,pyˈriːrən
de,ˈdɔktɐ
en,dɛf
tr,bɑjɾɑk
tr,ɟœckuʃʌɣɯ
tr,ciˈɾaz
de,ˌbəˈmyːʊŋ
da,forɛlskəd
tr,aːzeɾidʒe
de,ɡəˈbʁɛçlɪç
de,fʁaˈɡiːl
eo,ˈfalas
en,əˈdʒɔɪnd
en,əˈdʒɔɪnz
en,ˈpɔːʃ
en,ˈpɔɹʃ
sh,xǎʃiʃ
en,ˈpɛnsaɪl
fo,pjœtn
en,dɛkʌˈseɪʃən
en,kwɪnˈkʌnʃəl
en,tɹaɪˈkwɛtɹəs
de,ˈkarstən
cs,ˈsxraːŋka
en,hɔːd
en,hɔːd
en,iːkwɪˈkɹʊəɹəl
en,ˈnæpwiːd
en,tɔː
en,ˈtaʊ
cy,ta
cs,kaʃʊpʃcɪna
pt,muˈzajku
is,tjuːs
is,ˈstrɛsːa
de,taˈksiːrən
en,ˈbʌtˌhɝt
en,ˈbʌtˌhɜːt
cs,slɛc
tr,tʃɛktʃɛ
cs,ostrorɛtka
is,ˈjaurtniŋkaˌmaːðʏr
is,ˈjaurtna
is,ˈjautna
it,ˈsuɡero
ro,sa
ro,saw
ro,aʃʲ
ro,vil
ro,nil
tr,abaʒuɾdʒu
tr,abaʒuɾdʒuɫuk
tr,abaɫɯ
tr,abadʒɯɫɯk
sh,ɡrǎnitsa
de,eˈʁoːtɪʃ
tr,aɰɯz
tr,akdʒiːeɾ
tr,eˈʃec
fo,ˈɹɔuːkʊɹ
fo,ˈpɪspʊɹ
en,dɪˈsiːvz
is,mauːt
sh,tâne
de,ˈfiːbɐhaft
de,ˈfiːbʁɪç
de,ˈfiːbʁɪk
de,ˈfiːbɐn
en,sɛkˈsæŋɡjʊlə
fo,hœtl
en,ˈtɛɹəfɪm
ro,piʒaˈma
tr,ʃahˈsiː
en,ɒbˈzɜːvətə
en,ˈtɔːtaɪl
fo,ˈklɪmja
is,ˈklɪmja
is,ˈklɪːmʏr
en,kɹɑˈnɪsɪti
en,kɹɒˈnɪsɪti
de,ˈʀiːzɪç
de,ˈʀiːzɪk
de,ˈzaltsɪç
de,ˈzaltsɪk
de,ˈzaltsˌhaltɪç
de,tɛʁˈmiːn
fo,ˈɪtlʊɹ
is,ˈɪtlʏr
nl,ɦur
en,pɹəʊˈdɹəʊməl
de,ˌprodʀoˈmaːl
de,ˈkloːbɪç
de,ˈkloːbɪk
kld,maːru
de,ˈtsʊkɐˌɡʊs
de,ɡlaˈziːʀən
en,ˈkaʊtʃɪŋ
mt,ʊtɪlɪˈta
pms,ytiliˈta
is,ˈkʰaːpatl
de,ˈmɪtˌɡɪft
is,ˈcʰɛnstlʏˌpouːk
is,ˈniːra
is,ˈrɪstɪtl
de,ˈʊntɐˌvʏʁfɪç
de,ˈʊntɐˌvʏʁfɪk
de,ˈzanftˌmyːtɪç
de,ˈkvɛːlən
de,ˈkveːlən
en,ˈkeɪˌlaɪn
nl,ˌɪndrʏkˈʋɛkənt
nl,vraːk
nl,eːt
nl,bəˈdɑxt
de,bəˈdaxt
en,ˈbwɑːjəʊ
nl,ɣraːˈvɪn
nl,bəˈzɛtɪŋ
en,ˈsɪɹəs
en,ˈtɛnəkəl
en,sɜːsɪˈneɪʃən
en,ˈɑːsmɑːt
nl,ɦaːl
en,juːˈlɪdʒɪnəs
de,ˈʔanˌbʀɪŋən
en,dʒɜːb
sga,ˈavla
tr,bɑjkuʃ
is,θœrv
de,moʁaliˈtɛːt
de,zʊpliˈmiːʁən
en,bahuːˈvɹiːhi
nci,tetʃpa
en,ˈlaɪtfæst
nci,iːʃkʷepa
en,ˈklaɪvəs
cs,ˈdɛɲiːk
nci,mawisjoːtɬ
nci,mawissoːtɬ
nci,mawisoːtɬ
it,somiʎˈʎare
sh,munǎːra
en,ˈmɛɹɪθɔːt
de,bəˈtsɪçtɪɡən
